initial_creation_date,last_change_date,material,material_9,material_7,ai,mat_description,mat_description_eng,plant,planner,replenishment_type,rounding_value,lot_size,minimum_lot_size,safety_time_days,safety_time_ind,leadtime_hours,planning_time_fence,planned_delivery_time,safety_stock,unit_of_quantity,length,width,height,uom_lwh,volume,unit_of_volume,gross_weight,net_weight,unit_of_weight,stacking_factor,material_group,run_out_date,proc_type,part_type,character,init_upg,init_use_type,procurement_type,storage_location,bwd_consumption_per,fwd_consumption_per,pps_planning_calendar,factory_calendar,mrp_group,mixed_mrp,strategy_group,consumption_mode,abc_indicator,spab_indicator,status,status_valid_from,bulk_material,omb_part,warehouse_number,storage_type_stock_placement,storage_type_stock_removement,release,release_date,release_type,release_action_code,active_material,plant_calendar,document_number,sid_client,snapdate,snaptimestamp,load_date,load_timestamp,_load_date
2019-05-15,2021-05-01,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,105,5S2,5S2,,,,,,,0000000785504715,MCPCLNT001,2021-05-02,2021-05-02 04:00:36.000,2021-05-25,2021-05-25 05:25:29.000,2021-05-25
2019-05-15,2021-05-01,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,105,5R1,5R1,,,,,,,0000000785266994,MCPCLNT001,2021-05-01,2021-05-01 04:01:05.000,2021-05-25,2021-05-25 05:23:53.000,2021-05-25
2019-05-15,2021-05-01,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,202,,,,,,,,,0000000785266994,MCPCLNT001,2021-05-01,2021-05-01 04:01:05.000,2021-05-25,2021-05-25 05:23:53.000,2021-05-25
2019-05-15,2021-05-01,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,202,,,,,,,,,0000000785504715,MCPCLNT001,2021-05-02,2021-05-02 04:00:36.000,2021-05-25,2021-05-25 05:25:29.000,2021-05-25
2019-05-15,2022-01-12,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,05,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,202,,,,,,,,,0000000861244175,MCPCLNT001,2022-01-13,2022-01-13 04:07:47.000,2022-01-13,2022-01-13 12:03:19.000,2022-01-13
2019-05-15,2022-03-23,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,202,,,,,,,,,0000000882416474,MCPCLNT001,2022-03-24,2022-03-24 04:01:55.000,2022-03-24,2022-03-24 09:03:33.000,2022-03-24
2019-05-15,2022-01-12,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,05,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,105,5S2,5S2,,,,,,,0000000861244175,MCPCLNT001,2022-01-13,2022-01-13 04:07:47.000,2022-01-13,2022-01-13 12:03:19.000,2022-01-13
2019-05-15,2022-03-23,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,105,5S2,5S2,,,,,,,0000000882416474,MCPCLNT001,2022-03-24,2022-03-24 04:01:55.000,2022-03-24,2022-03-24 09:03:33.000,2022-03-24
2019-05-15,2021-06-11,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,202,,,,,,,,,0000000798381264,MCPCLNT001,2021-06-12,2021-06-12 04:00:45.000,2021-06-12,2021-06-12 09:02:21.000,2021-06-12
2019-05-15,2021-06-11,8077652-06,807765206,8077652,06,ZB X4 M COMP PLAKETTE,ASSY BADGE COMPETITION X4-WTH,MC10,M11,P1,242.0000,MC,0.0000,04,2,,8,7,64.0000,EA,0.0000,0.0000,0.0000,,0.0000,,18.0000,18.0000,GRM,0,PRODPART,,,,,,,F,,0,0,B2,,,,,,D,,I,,,,105,5S2,5S2,,,,,,,0000000798381264,MCPCLNT001,2021-06-12,2021-06-12 04:00:45.000,2021-06-12,2021-06-12 09:02:21.000,2021-06-12
